3,76,2
310,85,2
189,71,3
433,22,5
160,98,1
549,5,2
160,95,3
539,37,2
326,39,4
868,98,5
34,52,5
179,1,2
19,8,3
309,82,2
596,54,4
939,6,1
503,87,3
294,26,2
525,37,4
27,93,2
608,69,2
23,18,1
847,44,3
246,33,5
397,23,5
172,77,4
124,27,2
820,69,3
416,23,3
667,73,3
25,44,4
491,27,1
553,54,2
783,60,2
571,41,4
143,96,1
312,72,2
312,11,5
176,26,4
766,62,3
145,55,1
912,50,2
97,25,3
895,34,1
244,77,4
184,82,1
66,75,1
468,96,5
95,48,5
363,44,4
68,24,2
979,22,3
343,4,1
742,99,5
926,23,3
70,32,3
427,83,4
539,60,1
67,55,3
365,77,2
446,16,4
844,58,4
414,20,5
942,94,4
875,5,1
209,36,4
643,41,1
30,0,4
531,7,4
367,59,5
760,16,2
171,95,5
161,39,4
391,36,2
820,93,2
545,14,4
153,27,3
626,66,1
279,3,5
10,16,4
387,76,5
5,13,3
344,83,2
471,28,3
15,5,3
628,84,5
848,92,4
724,45,5
550,27,1
279,89,1
100,5,1
135,91,5
805,79,4
657,23,5
837,56,1
973,9,4
111,34,3
650,99,1
13,14,5
291,33,4
469,16,1
646,55,5
534,77,2
748,25,5
592,8,2
446,88,1
520,35,5
993,70,4
731,93,2
652,11,2
569,54,1
588,46,2
607,97,5
12,83,1
895,30,3
945,71,1
964,3,4
241,57,2
912,71,3
346,12,4
48,89,2
641,14,3
801,80,1
233,43,5
254,24,4
961,71,2
444,96,2
18,69,2
696,96,4
126,42,5
688,43,1
195,70,3
370,91,5
609,21,2
67,30,2
8,92,2
588,21,5
965,55,3
339,4,2
389,28,2
469,18,2
47,73,3
721,71,1
687,84,2
476,70,1
297,75,1
50,74,2
419,78,4
167,1,3
960,45,1
437,86,3
855,60,4
852,48,2
366,38,4
764,18,1
381,67,4
577,89,5
128,52,5
538,88,2
115,61,5
363,18,1
409,58,2
329,87,1
30,55,3
100,59,1
725,74,5
984,41,5
89,37,4
74,19,3
770,69,4
743,6,5
771,0,3
776,55,2
115,78,3
656,4,2
753,35,3
354,85,2
691,56,4
212,22,4
806,55,3
394,57,4
678,56,1
472,35,2
742,54,1
316,26,1
319,84,5
956,47,4
909,16,4
478,90,2
19,75,3
771,72,1
628,79,4
366,83,5
792,42,5
75,65,4
494,27,5
199,49,3
541,15,4
443,55,4
279,62,2
41,97,5
173,22,1
175,71,2
247,66,2
287,71,2
442,59,3
405,83,2
605,59,4
483,94,5
68,70,3
355,67,2
737,41,1
875,66,5
738,59,2
316,38,1
310,78,4
879,92,3
835,2,3
749,40,2
538,69,4
685,41,1
758,8,2
435,29,4
835,34,4
974,2,5
454,71,2
63,6,2
408,30,4
160,35,5
318,11,3
536,14,2
272,15,3
693,46,3
897,47,4
336,3,4
543,81,5
570,53,4
993,45,1
6,20,2
735,84,4
666,77,5
372,35,2
864,47,3
649,70,1
425,31,5
521,69,3
999,71,2
70,37,3
645,41,1
440,14,3
104,94,5
221,56,2
568,84,4
629,89,3
368,41,4
188,71,1
964,32,3
606,50,2
646,93,5
62,11,2
59,60,1
556,78,5
287,64,5
723,9,2
939,55,3
658,8,1
484,61,1
431,57,4
824,57,4
805,92,4
6,82,1
811,42,3
890,25,2
206,43,4
490,59,2
163,55,1
702,70,5
754,49,1
555,52,4
51,7,1
791,19,3
681,91,1
694,87,1
334,30,3
311,61,2
892,54,4
928,65,2
342,2,1
379,38,2
770,25,2
479,72,4
712,37,2
730,80,4
605,32,3
933,6,1
954,22,5
767,88,4
274,49,1
783,90,5
576,55,2
562,60,5
264,62,1
623,38,3
844,85,1
761,6,3
464,67,4
424,72,1
875,21,5
372,19,2
897,23,2
806,12,4
642,57,3
132,38,2
809,57,5
99,85,4
564,82,4
23,91,4
941,25,4
739,76,4
773,7,4
55,28,3
936,42,5
931,2,4
408,45,1
946,89,2
533,62,2
164,94,5
614,54,3
639,31,4
594,48,3
907,94,2
639,20,1
588,11,2
531,23,1
6,64,1
577,91,2
23,41,4
361,12,3
370,92,4
718,78,1
912,13,1
886,87,1
290,36,3
387,51,4
291,66,3
850,55,5
853,96,4
210,51,2
927,93,4
409,67,4
209,3,1
869,84,1
885,21,1
667,7,2
376,30,4
61,99,4
994,77,5
394,5,3
415,64,4
864,89,5
885,41,4
158,76,5
734,88,5
443,17,3
410,18,5
594,84,3
460,14,1
962,47,1
117,94,3
410,36,4
466,99,1
836,29,1
304,6,3
179,8,3
79,78,3
738,49,2
614,5,1
593,72,1
339,27,1
673,47,3
957,32,2
881,73,1
263,51,1
553,39,5
632,16,3
475,82,1
597,88,2
548,81,5
114,42,3
562,80,2
574,91,5
867,54,5
823,99,3
812,37,3
290,15,4
820,93,2
446,81,1
517,83,5
685,72,5
775,28,3
64,24,1
774,56,3
923,15,1
434,40,5
736,70,3
773,99,3
318,44,5
974,51,2
768,7,2
339,11,1
433,56,4
684,40,3
642,98,5
776,86,1
16,31,1
852,77,1
506,6,5
203,91,2
887,52,4
862,27,5
664,63,5
934,23,5
614,72,1
858,29,4
101,65,2
920,30,5
552,10,2
603,20,2
863,73,1
622,47,3
771,75,3
452,10,4
821,17,2
265,89,2
120,65,2
854,93,3
354,49,3
838,3,5
671,63,1
939,71,2
613,49,4
798,13,4
943,20,2
603,84,4
465,21,1
804,98,1
324,13,5
898,51,3
19,44,1
186,36,4
116,20,5
116,2,4
678,71,1
474,18,3
596,62,4
212,97,3
857,34,3
520,18,4
588,95,5
805,42,1
138,20,5
630,11,5
437,68,4
150,14,3
823,15,4
269,0,2
940,43,3
152,36,4
278,90,1
461,89,1
893,19,5
608,34,3
780,28,5
87,39,1
244,93,4
43,45,4
804,96,2
662,82,3
994,70,3
226,91,5
272,52,1
703,20,2
245,71,2
56,4,4
963,98,1
802,86,1
652,64,2
947,80,4
426,92,5
714,71,2
338,61,4
463,25,1
675,93,4
51,36,3
465,23,3
148,38,2
331,28,2
684,93,3
103,42,5
192,32,3
606,65,2
817,22,2
357,7,5
183,91,3
654,16,2
892,14,5
119,23,1
557,32,1
903,98,4
48,41,3
451,89,3
572,21,4
581,63,1
953,77,3
23,38,2
129,96,4
8,24,4
241,71,5
19,90,4
893,55,4
285,69,2
206,23,4
656,64,3
542,31,2
409,24,3
901,27,4
516,80,3
385,87,5
916,40,2
560,90,3
459,74,2
232,73,3
379,20,4
32,10,3
84,97,4
380,65,1
387,24,5
306,94,4
795,42,2
906,80,3
831,62,4
684,46,1
148,19,5
90,38,3
223,58,2
237,42,4
861,69,2
40,56,3
26,84,2
971,43,3
19,66,5
875,73,4
629,58,1
706,46,2
82,69,3
45,32,5
332,68,4
4,59,2
745,35,5
52,58,1
886,86,2
404,97,1
429,22,5
657,83,5
698,57,1
164,9,5
968,72,2
408,35,3
798,45,2
73,62,2
107,50,5
145,63,2
737,21,5
758,29,4
996,3,2
728,16,1
516,56,5
179,91,2
464,29,2
960,78,1
492,22,5
434,42,1
921,54,3
428,46,5
80,8,3
684,61,1
504,8,5
926,84,5
202,97,3
858,4,5
593,68,1
790,10,4
689,75,5
571,18,3
11,48,2
343,98,5
333,63,4
553,68,4
724,99,4
339,65,5
456,54,1
562,73,1
114,32,2
757,21,5
6,15,3
462,91,2
423,88,5
590,47,4
255,48,4
923,91,4
3,16,5
720,49,3
39,8,5
407,69,1
431,23,1
897,4,1
902,79,5
475,40,2
860,97,3
665,13,4
492,51,2
179,12,4
690,62,2
204,13,4
54,93,2
293,50,2
552,84,4
567,94,4
326,37,4
728,60,3
386,57,1
523,47,2
815,59,3
876,90,4
161,2,1
792,89,1
315,87,1
722,60,2
208,47,3
508,69,2
565,41,5
794,91,2
439,92,3
835,20,2
346,86,2
712,91,1
945,6,1
732,59,4
407,4,1
412,19,4
771,9,2
830,98,1
691,0,5
130,74,5
896,44,3
509,92,4
37,66,4
995,34,1
411,27,2
124,48,2
16,38,1
690,77,1
492,71,2
11,54,5
372,42,3
764,16,1
995,61,3
617,7,2
811,29,1
813,96,1
722,64,2
965,47,5
262,49,5
735,16,2
552,35,2
781,30,2
453,98,5
5,28,3
601,32,5
666,38,3
737,57,1
764,91,3
699,44,1
776,45,1
667,34,5
880,11,4
770,62,3
115,43,2
285,10,4
130,2,3
466,83,4
191,73,5
975,56,2
188,88,4
188,34,4
42,50,4
522,22,3
6,80,5
705,37,2
547,61,1
996,99,4
66,52,2
998,94,5
112,34,1
549,49,2
411,51,2
756,2,2
777,12,5
261,8,2
561,72,1
528,88,5
443,24,2
446,26,2
51,96,1
973,72,3
136,63,3
736,58,4
170,11,1
222,0,4
790,45,3
684,97,3
64,27,4
536,62,4
156,58,3
365,31,1
926,12,5
447,29,3
124,98,2
731,31,1
89,42,1
720,71,1
43,27,1
557,88,5
221,90,1
275,67,3
955,28,1
395,33,5
241,94,5
363,61,2
222,54,3
891,72,1
776,97,5
841,92,2
424,89,3
21,55,1
621,7,2
701,33,4
49,62,5
49,82,1
879,16,2
694,20,3
5,59,4
614,69,1
37,7,1
543,28,1
593,17,2
508,80,5
597,88,2
642,76,1
493,22,5
493,34,1
440,43,2
90,82,3
765,60,1
832,27,5
302,11,2
773,78,4
99,66,4
544,42,3
5,35,2
738,13,4
96,15,3
559,92,3
665,0,3
203,9,2
775,3,5
114,2,3
999,28,5
811,66,3
556,79,3
89,50,5
803,98,3
304,92,2
448,56,1
389,52,4
976,50,2
376,82,5
658,43,1
210,46,3
634,16,5
17,78,3
152,47,1
244,34,1
517,15,1
571,65,3
334,51,4
909,63,5
324,11,1
504,45,3
149,15,1
523,88,3
179,92,3
189,18,2
626,37,5
707,70,1
551,90,2
49,75,2
922,55,5
215,7,1
183,55,4
679,15,1
524,7,3
393,48,4
59,13,5
621,99,2
247,45,1
689,71,4
575,95,2
9,68,5
925,90,5
673,22,1
72,49,3
49,60,4
630,15,3
528,7,4
681,50,5
320,8,5
747,29,1
796,52,4
386,79,4
730,63,2
337,14,2
24,2,4
926,79,4
808,62,5
620,42,2
920,73,2
309,49,1
608,30,5
732,74,5
161,23,4
10,62,4
864,22,1
75,99,2
118,43,3
893,42,3
104,9,3
933,41,4
587,19,4
246,38,2
351,22,1
864,48,4
37,95,3
150,3,5
223,22,2
382,4,3
381,49,3
523,21,2
360,69,1
447,58,2
516,23,3
2,32,3
778,78,3
738,89,3
957,4,1
470,43,2
59,3,3
456,41,3
87,41,5
940,66,5
867,25,3
278,87,5
91,78,2
746,2,4
767,31,1
130,35,2
102,12,2
871,16,1
290,49,2
331,64,4
770,3,3
362,75,3
756,79,4
448,3,5
957,46,2
704,91,2
436,78,3
793,10,4
174,9,3
86,96,2
963,20,4
264,70,3
155,38,1
857,74,4
163,57,5
338,25,4
842,39,5
61,81,4
799,96,5
467,71,5
952,91,5
183,72,5
298,28,5
796,39,2
331,44,4
502,41,2
90,65,2
260,91,3
664,85,4
410,14,3
932,50,5
192,94,3
340,46,3
409,33,1
238,80,5
331,62,5
34,71,4
948,65,2
531,68,2
217,76,3
304,4,4
539,64,1
586,55,3
588,33,4
282,27,5
481,55,2
944,74,1
894,54,4
23,85,4
175,44,2
433,93,3
57,4,2
347,49,1
462,68,5
24,77,3
484,96,2
389,53,4
974,15,3
668,8,4
283,77,4
974,25,3
291,15,4
188,95,3
596,56,5
790,45,5
2,79,3
474,86,2
13,43,5
313,44,1
250,88,4
789,2,3
685,95,2
441,91,3
808,24,3
342,61,1
711,40,4
489,64,5
69,83,1
328,97,1
94,25,2
393,78,5
27,15,5
609,10,4
339,66,5
172,16,1
554,18,4
339,91,2
303,32,3
466,0,1
331,20,5
913,46,4
225,37,3
565,90,5
21,0,3
660,24,2
513,17,5
910,59,2
847,77,5
514,84,5
634,34,4
354,15,3
843,6,1
872,99,1
950,73,1
476,82,5
64,81,2
954,99,5
209,18,1
41,54,4
360,41,3
213,4,4
365,27,1
221,29,4
45,76,1
236,84,5
333,30,3
778,43,2
637,72,5
596,49,2
297,20,5
138,84,5
194,77,2
425,62,4
286,75,2
974,58,4
32,51,3
983,56,3
999,2,4
404,7,5
684,70,3
613,44,4
785,79,4
895,20,5
302,6,2
491,38,3
372,81,1
738,47,5
98,24,1
644,79,4
432,21,1
82,98,4
332,66,3
244,47,2
58,67,4
294,30,4
381,7,4
584,19,2
992,54,1
191,0,2
294,84,5
249,68,4
494,24,1
386,50,3
797,74,4
309,33,1
110,87,1
933,71,2
159,56,5
683,16,5
363,67,2
617,65,5
197,11,3
793,49,4
903,98,4
33,13,4
81,48,2
217,48,5
710,61,3
483,83,4
176,49,3
485,83,5
673,58,5
701,79,3
279,28,3
48,45,5
90,6,4
366,62,5
247,41,5
884,49,2
949,5,1
135,17,2
170,59,4
513,96,3
844,19,1
705,65,4
582,6,1
381,72,3
43,64,1
961,86,2
943,4,1
551,29,5
858,2,2
394,95,3
449,37,1
287,15,5
970,11,3
274,81,1
710,89,2
814,29,2
588,37,2
870,69,5
766,37,5
832,58,1
39,93,3
826,84,3
221,57,1
591,71,4
640,71,5
799,62,4
407,41,5
1,20,1
847,65,3
426,67,2
638,24,5
836,43,5
476,8,5
317,63,3
225,36,5
46,74,5
313,61,1
863,40,5
558,7,1
527,21,2
327,64,3
160,32,3
812,39,1
686,59,5
147,80,3
930,14,3
848,48,4
977,10,4
970,15,5
339,29,2
229,89,3
700,58,2
286,7,4
731,32,2
492,67,1
641,97,1
554,31,2
433,63,2
841,57,5
712,47,3
259,86,2
163,5,4
449,64,3
694,16,3
339,37,2
546,0,5
442,36,3
223,41,2
614,95,2
887,89,3
814,88,4
981,34,4
299,31,5
55,89,2
239,53,3
514,63,2
197,40,1
719,93,1
278,30,3
81,90,3
845,70,4
874,34,4
953,7,4
225,66,1
396,75,2
709,33,3
351,92,3
520,87,4
528,89,3
841,8,2
94,80,4
793,8,2
788,89,1
654,95,1
272,15,4
859,59,1
547,29,4
253,10,2
621,6,4
672,97,1
198,85,2
98,7,3
834,39,3
549,81,1
305,21,1
555,85,1
348,7,1
173,74,4
453,55,2
598,19,3
121,53,2
523,9,2
866,83,3
775,73,1
77,76,4
722,34,2
520,74,2
209,56,1
133,71,2
167,90,1
576,69,1
179,18,3
622,41,2
282,86,3
433,65,5
355,49,1
361,59,4
267,5,5
785,30,3
99,76,1
820,19,4
0,12,5
257,76,1
36,31,2
224,1,2
650,52,1
29,90,2
427,65,2
554,81,2
155,83,4
229,91,3
716,62,4
98,95,5
560,2,3
820,54,5
239,38,4
400,17,2
691,81,5
542,52,4
254,49,5
606,76,4
663,42,5
647,27,3
180,21,4
731,62,5
493,7,4
297,28,3
673,49,3
870,59,1
220,3,1
82,40,3
969,27,2
802,80,1
731,62,5
310,81,3
327,22,3
434,49,5
690,74,3
434,6,1
284,5,3
217,86,5
217,9,2
673,12,2
710,67,5
172,33,2
862,51,3
814,43,2
289,78,4
288,3,2
578,72,1
436,37,1
798,21,4
574,97,1
822,21,1
67,82,1
680,78,4
12,2,1
730,52,5
251,38,5
342,62,1
220,7,1
283,69,3
274,6,5
497,74,5
257,27,3
76,47,2
777,59,3
150,23,2
263,63,3
153,45,1
918,61,2
587,94,1
308,60,3
225,10,3
165,35,5
973,92,5
406,42,2
770,10,3
815,38,4
284,44,2
952,74,1
714,72,3
624,15,1
442,28,5
732,93,3
292,98,2
221,54,1
485,32,3
808,34,1
186,26,2
506,3,1
721,73,2
633,65,3
629,85,2
754,51,2
625,71,2
324,9,2
554,1,1
722,80,4
69,29,1
670,81,2
863,18,5
635,15,4
856,9,1
562,42,1
418,19,5
564,58,2
982,11,2
866,0,2
354,70,2
970,35,1
840,4,4
816,74,4
190,39,2
18,18,1
165,56,3
496,29,3
211,98,3
979,59,4
242,65,5
328,90,2
583,53,2
989,19,5
647,90,2
502,34,1
461,79,4
734,31,5
549,18,3
458,68,1
334,7,4
390,53,5
493,62,4
138,73,2
917,42,1
43,90,2
850,16,5
779,15,2
900,66,1
94,64,3
462,55,5
935,94,3
936,39,5
820,47,3
295,19,4
940,33,3
870,36,2
986,56,1
164,1,4
770,82,2
706,7,4
19,55,3
453,12,2
616,32,4
297,15,2
27,23,1
135,20,2
479,91,2
457,13,3
999,15,4
328,92,4
375,89,2
54,6,2
174,54,1
790,41,4
440,28,3
558,40,2
222,16,1
821,35,3
955,94,4
35,24,5
109,14,1
936,24,2
614,55,1
262,37,5
399,76,2
120,14,4
533,51,3
391,95,3
486,37,5
114,19,1
385,34,5
882,32,1
518,55,1
474,24,5
587,1,2
912,82,5
184,75,2
340,25,1
294,35,5
877,45,1
585,91,2
128,81,5
719,49,5
858,0,2
442,4,5
192,35,4
798,21,2
824,60,3
3,95,3
301,63,2
653,12,3
879,13,2
589,55,5
202,48,1
359,35,5
490,83,2
721,68,4
188,23,5
321,2,4
713,18,2
747,99,1
897,93,4
268,81,4
702,96,2
594,22,1
308,85,2
103,58,3
847,89,2
200,95,1
995,4,4
727,0,2
867,51,3
598,85,4
175,70,4
134,52,4
892,76,4
246,96,5
463,53,3
997,44,4
259,20,5
674,89,2
477,9,4
779,55,5
854,15,5
623,24,5
761,53,5
13,18,1
770,79,3
113,25,4
595,21,5
327,58,5
880,98,5
231,23,1
517,79,4
580,78,5
690,34,3
161,75,1
963,56,2
635,82,1
5,20,4
865,16,5
150,47,1
224,61,4
993,93,3
151,71,5
817,80,4
858,28,2
373,32,3
533,69,1
198,46,2
744,67,2
2,72,4
464,68,3
307,76,3
41,5,3
985,10,4
207,33,4
131,90,1
105,40,1
346,38,2
1,13,5
153,9,5
495,17,4
200,82,4
508,88,1
411,42,4
496,31,5
239,11,5
769,61,4
236,21,1
522,42,3
777,77,1
284,17,2
763,39,4
948,21,2
632,11,1
798,63,4
232,94,4
568,53,2
640,95,4
108,86,2
258,18,4
641,86,5
946,39,4
426,25,4
897,38,1
710,68,5
719,32,2
794,8,2
491,95,2
431,9,2
930,71,5
621,16,3
924,70,2
111,53,5
124,49,3
843,87,1
989,88,3
350,2,1
32,67,2
534,67,5
623,37,2
942,6,2
274,30,4
559,53,3
617,16,3
623,60,5
320,9,5
792,80,4
114,86,5
4,80,5
834,75,4
832,80,3
682,75,2
590,20,4
955,92,1
999,99,3
571,36,5
643,56,1
119,32,1
920,58,1
641,28,2
134,21,5
292,25,5
944,67,4
887,23,5
3,86,5
771,1,2
714,67,5
390,50,2
244,17,1
927,3,5
370,69,5
863,61,1
614,18,1
335,95,5
956,73,5
487,40,3
801,87,3
244,49,5
549,67,4
812,20,1
721,86,1
276,89,2
969,96,4
707,73,4
24,10,5
632,29,2
418,8,5
155,33,4
574,12,5
13,17,5
927,63,4
732,92,5
345,64,3
830,47,1
458,92,1
446,83,3
708,87,3
218,96,4
468,27,1
194,74,5
278,70,3
858,98,5
923,24,1
701,96,4
995,34,5
884,88,5
377,82,2
808,25,5
584,22,4
410,87,2
78,15,2
892,20,1
725,0,4
350,50,3
339,72,1
156,9,4
624,20,1
297,58,2
140,9,1
325,71,4
572,74,1
326,52,3
708,81,5
220,15,3
318,53,5
471,16,4
350,14,5
87,82,4
329,50,5
372,94,1
352,62,4
613,64,5
930,98,4
927,36,5
473,29,5
845,11,4
433,42,5
76,46,3
627,67,5
744,9,4
551,83,3
752,99,1
213,70,5
943,39,3
574,82,5
425,39,5
985,94,1
764,71,1
53,77,3
104,83,3
187,89,5
983,85,4
682,46,4
729,33,4
659,23,4
653,50,3
619,44,4
81,83,5
83,98,3
32,26,1
960,60,5
623,42,3
991,34,2
360,67,3
872,69,5
292,68,4
151,58,1
241,50,4
955,87,2
392,77,5
712,80,4
584,69,2
367,69,3
727,93,3
277,47,2
606,10,4
525,30,3
6,74,3
296,52,3
370,25,2
542,14,5
599,21,2
9,52,1
424,41,5
159,76,4
947,45,2
260,33,4
746,78,5
841,74,5
981,91,1
103,20,3
645,90,3
14,5,3
485,50,1
776,73,3
392,19,2
