2.978,6.889
2.825,6.732
3.085,7.227
3.070,6.989
3.022,6.814
3.123,6.937
2.997,7.200
3.144,6.957
3.140,7.019
3.244,7.003
2.987,7.100
2.863,7.031
2.776,7.106
2.939,7.378
3.068,7.041
3.042,7.071
2.785,7.334
3.210,7.042
2.683,6.852
3.050,6.714
3.364,7.124
3.004,6.864
3.183,6.843
3.027,6.832
2.902,7.041
2.942,7.034
2.936,6.980
3.185,7.093
2.760,6.844
2.853,6.997
3.114,6.973
3.084,6.980
3.098,6.721
2.827,7.067
3.008,7.524
2.756,6.763
2.944,6.986
3.185,6.681
3.025,7.097
2.864,6.988
2.986,7.241
2.954,7.130
2.881,6.845
3.193,6.969
3.043,6.952
2.755,6.878
3.224,7.275
2.903,6.851
2.972,6.941
2.976,7.132
2.785,7.107
3.145,6.984
3.283,7.210
2.898,7.133
3.183,6.893
3.076,6.901
2.913,7.009
3.094,7.142
2.761,6.906
2.941,6.902
2.954,7.061
2.798,6.942
3.009,7.012
2.958,6.889
2.828,6.909
2.907,6.975
2.837,6.859
3.095,7.198
3.163,7.193
3.112,6.993
3.176,6.873
3.174,7.088
2.843,6.975
2.833,6.896
2.925,6.968
3.426,7.136
3.182,6.903
3.076,7.101
3.248,7.172
3.009,6.934
2.941,6.778
2.956,7.051
3.061,7.213
3.107,7.141
2.950,6.679
2.973,7.157
3.037,6.798
2.935,7.068
2.822,6.856
2.917,6.788
3.145,6.987
3.524,6.831
2.842,6.619
3.252,6.713
3.097,6.848
3.074,7.091
2.846,7.230
3.063,7.259
2.780,7.049
3.198,6.766
3.157,6.836
3.115,7.165
2.987,6.946
3.109,7.168
3.082,6.783
3.092,6.905
2.671,7.139
3.062,6.964
3.273,7.134
2.953,6.928
2.837,7.096
3.110,6.964
2.886,6.846
3.108,7.193
2.809,6.989
2.970,6.620
2.993,6.681
2.830,7.155
3.059,7.057
3.024,6.947
3.249,6.707
2.882,6.938
2.715,6.857
3.015,6.939
3.016,6.942
3.103,6.903
3.073,6.919
3.148,6.902
3.083,6.858
3.031,7.019
3.091,6.850
3.256,6.787
2.878,6.919
2.857,6.611
2.927,7.132
3.210,7.064
3.162,6.778
2.856,6.722
2.908,7.162
3.380,7.094
3.409,6.755
2.837,6.688
3.325,7.138
3.094,7.155
3.062,6.897
2.855,7.082
3.056,7.160
2.866,7.039
3.143,6.540
3.109,7.021
3.018,6.994
3.224,6.995
2.882,6.669
2.809,6.902
2.948,7.068
2.834,7.103
2.985,7.051
3.021,7.245
3.061,6.745
3.131,6.960
2.916,7.169
2.858,6.495
3.041,7.021
3.132,7.060
2.920,6.997
2.960,7.134
3.286,6.879
2.792,6.859
3.071,7.339
2.890,6.835
2.909,6.816
3.076,7.136
3.016,6.990
3.111,7.010
2.974,7.130
2.856,7.076
2.913,7.105
2.942,7.062
3.061,6.990
2.876,6.776
3.026,6.916
3.205,6.896
2.795,7.130
2.926,7.034
2.905,6.783
2.812,7.277
2.905,7.082
2.903,7.205
3.266,6.920
2.953,6.888
3.029,7.131
2.995,6.950
3.069,7.008
3.212,6.931
2.821,6.785
3.056,7.133
3.078,7.139
2.910,6.941
3.073,6.916
3.049,7.103
3.231,6.984
2.939,6.907
2.930,6.702
3.331,6.792
2.930,6.808
3.308,7.018
3.158,6.591
3.083,6.795
2.847,6.990
3.138,7.226
3.214,7.079
2.985,7.060
2.875,7.017
3.042,6.985
3.044,7.074
3.319,6.809
2.761,6.819
2.938,6.882
3.144,7.086
3.084,6.962
3.028,7.084
3.239,6.987
2.905,6.929
3.070,7.016
2.979,6.993
3.104,6.855
2.840,6.991
3.075,6.914
3.108,6.794
3.012,7.178
3.048,6.760
2.933,7.041
3.112,6.965
3.101,7.093
2.516,7.074
2.974,7.032
3.053,6.971
2.920,7.038
2.839,6.904
2.970,7.308
3.279,6.871
3.137,7.139
3.066,6.970
3.194,7.010
3.057,7.126
2.927,6.905
2.806,7.109
3.153,6.964
2.914,6.764
2.932,7.057
3.089,6.853
2.924,7.035
3.177,7.076
3.228,7.165
2.984,6.571
2.735,7.075
3.176,6.980
3.008,7.253
3.084,6.861
2.772,7.162
3.052,6.813
2.892,6.921
3.282,6.823
3.137,6.969
2.832,7.109
2.810,6.723
3.133,7.020
2.991,7.116
3.055,7.196
3.116,7.243
2.891,6.927
3.131,7.138
2.846,6.923
3.030,7.029
2.825,6.934
3.167,6.970
3.144,6.999
3.176,6.971
3.259,7.101
3.039,7.050
2.787,6.972
3.048,6.846
3.300,6.971
3.331,6.790
3.067,6.740
3.164,6.885
3.014,6.827
2.844,6.881
3.113,6.986
3.023,6.742
2.882,7.203
2.974,6.910
3.082,6.967
2.908,7.133
3.387,7.071
2.898,6.819
2.934,7.005
3.250,7.177
2.916,6.931
2.718,6.932
3.199,7.100
3.098,6.933
3.218,6.651
2.921,7.107
3.030,7.363
2.823,7.014
3.144,7.035
3.087,7.100
2.897,7.311
2.816,7.126
3.148,6.839
2.846,6.866
2.992,6.867
2.933,6.847
2.946,7.128
2.683,6.802
2.893,7.065
3.102,7.173
3.135,6.957
3.029,7.073
3.220,7.049
2.889,6.996
3.066,7.065
3.054,6.998
2.939,7.182
2.704,7.271
2.937,7.253
2.954,6.996
3.048,7.136
3.024,6.790
3.208,6.836
3.284,6.985
2.628,7.272
2.850,7.121
2.920,7.080
2.924,6.725
2.918,7.363
3.107,7.005
3.353,7.045
3.063,7.115
2.981,7.105
2.880,6.946
3.186,6.867
2.903,7.170
2.911,7.016
2.938,6.952
3.033,7.200
2.865,6.865
2.674,7.166
3.130,6.866
2.650,6.749
2.939,6.982
3.016,7.197
2.729,7.250
3.136,7.357
3.002,7.039
2.764,6.809
3.230,6.710
2.924,7.255
2.996,6.798
3.029,6.838
3.307,6.966
3.052,6.903
3.052,6.878
2.718,6.890
3.008,7.116
3.018,7.052
3.147,6.980
2.751,7.312
3.001,6.876
3.053,7.120
2.823,6.989
2.897,6.984
2.962,6.902
3.117,7.063
2.674,6.964
3.273,6.845
2.693,6.852
2.975,6.773
2.892,6.766
2.918,6.895
3.075,7.055
3.124,6.959
2.875,6.872
2.955,7.186
3.260,6.779
2.649,7.012
3.210,7.116
2.700,7.039
3.134,7.165
3.023,6.991
2.761,7.119
3.089,7.008
2.662,6.911
2.830,7.213
3.217,6.992
2.711,7.003
3.123,7.226
2.879,6.922
2.877,6.838
3.143,6.956
2.880,6.896
2.973,7.068
3.014,7.071
2.996,6.865
3.069,6.868
2.991,7.072
2.877,7.000
3.198,6.836
2.842,7.010
2.902,6.977
2.866,6.852
3.333,7.048
3.000,6.829
2.858,6.971
3.093,7.213
2.998,6.888
3.001,6.891
2.990,7.247
3.060,6.991
2.949,6.797
3.025,7.179
3.022,6.910
3.019,6.988
3.007,7.064
3.105,7.006
3.157,6.929
3.139,7.222
2.952,6.930
3.071,6.716
2.870,6.908
3.004,7.090
3.054,7.221
2.768,7.045
3.084,6.913
2.756,7.060
2.783,6.950
2.793,6.996
3.052,6.758
3.082,7.030
3.058,7.043
2.860,7.219
2.957,6.900
3.070,7.023
3.178,6.929
3.075,7.266
2.982,6.821
2.898,6.725
2.712,7.002
3.069,6.970
2.749,6.915
2.956,6.941
3.063,7.028
3.250,7.001
2.959,6.949
2.916,7.012
3.100,7.138
2.943,6.935
3.092,7.110
2.916,7.168
3.220,6.881
3.066,7.151
3.006,7.023
3.228,6.815
3.055,7.427
3.125,7.112
3.121,7.061
2.961,6.807
3.068,7.081
2.909,6.895
2.852,6.872
3.140,6.904
2.728,6.834
3.094,6.927
3.073,7.005
3.053,7.165
2.960,6.910
3.100,7.062
2.988,7.011
3.064,6.743
2.988,7.113
2.977,6.966
2.940,6.874
2.967,6.931
3.057,7.131
3.052,7.172
3.097,7.185
3.188,7.403
2.939,7.162
3.024,6.980
3.053,6.931
2.777,6.891
3.014,6.999
2.991,7.192
2.869,6.925
3.271,7.018
2.653,6.904
2.972,6.774
3.227,6.787
2.743,7.043
2.923,7.179
2.978,7.227
2.959,7.067
3.157,7.000
2.863,7.038
3.023,7.003
3.018,7.062
3.018,6.840
3.419,6.883
2.920,7.028
3.223,6.949
2.979,6.718
3.123,6.974
3.329,6.893
2.956,6.997
3.076,6.895
2.790,6.920
3.286,7.159
3.307,6.947
2.732,6.877
3.077,6.868
3.179,6.975
3.200,6.947
3.096,7.103
2.975,6.945
3.052,7.115
2.858,7.257
3.039,6.831
3.102,7.051
2.953,7.172
2.999,6.600
2.977,6.800
2.931,7.087
3.085,7.150
2.772,7.098
2.776,6.938
2.714,6.880
3.010,6.665
2.827,6.832
2.931,6.965
3.196,7.429
2.837,7.009
2.909,6.944
2.838,7.309
2.887,7.098
3.032,7.051
3.296,6.858
3.013,6.998
2.829,6.887
2.951,6.835
3.017,7.182
3.019,6.997
2.821,6.830
2.873,6.863
2.991,7.185
3.054,6.724
2.898,7.066
3.196,6.746
2.830,6.978
3.081,6.962
2.870,6.814
3.389,6.776
3.041,7.009
3.109,6.920
2.970,7.062
2.897,6.943
2.917,6.967
3.120,7.094
2.907,7.006
2.954,6.894
3.240,6.887
3.119,7.179
2.963,6.896
2.812,6.731
2.888,7.085
3.079,7.021
2.923,6.871
3.209,6.749
2.874,7.321
3.088,7.199
3.058,7.207
3.107,6.834
3.088,7.017
3.329,6.980
2.665,7.017
2.820,7.074
2.918,6.974
2.952,6.945
3.139,7.039
3.167,6.971
2.953,7.014
2.782,6.966
3.116,6.992
3.227,7.365
2.976,6.874
2.993,7.122
3.037,6.879
3.258,7.080
3.003,6.664
3.119,7.275
2.785,6.991
3.103,6.775
3.023,6.998
2.923,6.961
3.019,7.124
3.037,7.034
2.988,6.946
2.888,7.117
2.999,6.823
3.045,6.929
3.241,6.969
2.868,7.100
2.967,6.967
3.127,7.010
3.003,6.983
2.850,7.215
3.230,7.093
3.235,6.794
2.750,6.868
2.970,6.834
2.719,7.273
3.295,6.933
2.845,6.834
3.035,7.147
3.009,6.878
3.158,7.008
2.870,6.964
3.129,7.136
3.042,6.885
2.900,6.998
2.675,7.087
2.726,7.180
2.989,6.880
3.194,7.016
3.253,6.778
3.016,7.242
3.166,7.229
2.951,6.880
2.873,7.156
3.102,7.022
3.051,7.019
2.919,7.105
2.973,7.036
2.881,6.995
3.361,6.863
2.836,6.850
2.988,6.992
3.028,7.242
3.029,6.982
2.977,7.321
2.859,6.979
3.189,6.957
2.837,7.132
2.759,7.038
2.740,6.864
3.205,6.868
2.944,6.994
3.038,7.158
2.779,7.309
2.806,6.836
3.336,6.922
2.957,6.901
2.814,7.077
3.112,7.016
3.218,6.957
2.757,7.063
3.210,6.735
3.008,6.746
3.042,6.720
2.992,6.885
2.980,7.122
3.192,6.901
2.920,6.841
3.187,7.246
3.016,7.032
2.922,6.890
3.106,6.971
2.973,7.085
2.905,6.864
2.840,6.876
3.157,6.786
3.102,7.125
3.177,6.849
3.181,6.799
3.069,6.990
2.923,6.786
2.652,7.059
2.756,6.897
3.197,7.421
2.885,6.930
3.261,6.919
2.669,6.985
3.224,7.116
2.854,6.748
3.058,7.019
2.914,7.190
2.862,6.822
3.201,6.965
2.947,7.030
2.892,6.960
3.001,6.948
3.021,7.046
2.697,6.986
2.763,7.126
3.200,7.015
3.034,7.126
3.199,7.211
2.893,6.922
3.168,7.217
3.043,6.841
3.140,6.759
3.200,6.960
3.009,6.805
3.172,7.160
3.085,6.998
3.072,6.948
3.031,7.093
2.977,7.176
2.859,7.079
3.086,7.077
3.152,7.063
2.962,6.987
2.563,6.959
2.872,6.836
2.737,6.749
2.978,6.978
3.270,7.076
2.824,6.793
3.126,7.156
3.071,6.782
3.073,6.995
2.882,6.758
2.969,7.095
3.061,6.852
2.965,6.919
2.988,7.011
2.910,6.752
3.199,6.991
3.077,6.794
2.938,7.102
2.999,7.196
3.335,6.915
2.827,7.173
3.033,7.119
2.839,7.168
2.800,6.982
3.015,7.095
3.094,7.024
3.013,7.063
3.012,7.252
2.965,7.042
2.991,7.047
3.074,7.417
3.113,6.922
2.709,7.174
3.028,7.040
2.897,6.736
3.077,6.803
3.213,7.220
2.999,6.647
2.963,6.761
3.083,6.834
2.757,6.920
3.050,6.884
3.121,6.894
2.889,7.024
2.929,7.302
2.907,7.253
3.038,6.940
3.214,6.898
3.050,7.200
2.951,7.217
2.890,7.183
2.862,7.046
2.996,7.209
2.976,7.083
3.224,6.937
2.999,7.054
3.014,6.865
2.891,6.770
3.060,6.990
3.030,6.982
2.769,6.989
2.903,6.983
3.163,7.075
2.715,6.900
2.905,6.994
2.898,7.160
3.122,6.983
2.802,7.019
3.092,6.708
2.845,7.043
2.932,6.909
2.589,6.989
3.179,7.117
2.855,6.617
2.799,7.258
3.004,7.125
2.802,6.953
2.856,6.861
3.027,6.882
2.974,7.196
2.704,7.043
3.199,6.972
3.017,6.919
2.803,6.622
2.638,7.257
2.928,7.002
3.141,7.090
2.921,7.158
3.091,7.139
3.257,6.877
3.041,6.927
3.034,6.923
3.062,7.115
3.156,6.980
3.136,6.790
3.182,7.056
2.986,6.897
2.836,6.934
3.124,6.757
2.690,7.139
2.885,7.034
3.108,6.975
3.005,6.809
3.315,6.894
2.982,7.097
3.243,6.832
2.949,7.018
2.937,7.000
3.170,6.868
2.922,6.978
2.734,6.696
3.417,7.016
3.255,7.377
3.141,7.017
3.066,7.000
2.787,7.065
2.984,7.209
3.069,6.906
2.841,7.142
3.125,6.998
2.738,6.879
3.024,7.071
3.028,7.111
3.304,7.035
3.086,6.827
3.039,7.106
2.824,6.878
3.038,7.228
2.958,7.017
2.975,6.841
2.868,6.773
3.140,7.081
3.198,6.821
3.075,7.035
3.396,6.603
2.907,6.869
3.084,7.208
2.877,6.877
2.867,7.101
2.865,7.277
2.763,6.980
2.931,7.263
2.843,6.756
2.922,6.889
3.003,7.251
3.023,7.073
2.941,6.970
2.830,6.872
3.081,7.199
3.193,7.007
2.823,7.180
3.145,6.955
2.965,6.932
3.142,6.886
3.212,7.126
3.095,6.955
2.883,7.041
2.879,7.033
2.955,7.081
3.148,7.021
2.832,7.108
2.931,6.967
3.138,6.828
2.994,7.125
2.944,6.775
3.208,6.801
3.036,7.054
2.931,7.027
3.466,7.194
3.095,6.929
3.244,7.219
2.939,6.841
3.003,7.004
2.925,6.952
3.081,6.935
2.900,7.027
2.889,7.136
2.882,7.048
2.950,6.979
2.719,7.232
2.968,7.155
3.121,6.727
3.079,6.936
3.040,6.963
2.933,7.105
3.089,7.195
3.010,7.047
3.085,6.961
3.093,7.134
2.976,7.078
3.184,7.128
2.928,7.192
3.090,7.080
2.961,6.991
3.160,7.029
2.773,6.791
2.964,6.970
3.172,7.023
2.964,7.055
2.875,7.006
2.832,7.022
2.885,7.017
3.124,6.858
3.161,6.799
3.083,7.057
3.165,7.051
3.089,7.160
2.933,6.924
3.168,6.968
2.896,6.936
3.011,7.326
2.967,7.132
3.008,7.231
3.166,7.051
2.991,7.137
2.782,6.906
2.975,6.961
3.260,6.740
3.357,7.106
2.747,6.969
3.123,7.114
3.079,6.945
3.257,6.699
3.088,7.032
2.806,6.941
3.070,6.941
2.761,7.033
3.007,7.291
2.982,7.041
3.335,7.169
3.054,7.298
3.133,6.809
3.084,7.066
2.960,7.130
2.898,7.146
2.978,6.918
3.063,6.952
3.169,7.019
2.882,7.026
2.889,7.191
2.834,6.703
2.962,6.718
3.148,6.940
3.016,6.940
2.878,6.944
3.134,6.781
2.824,6.807
2.977,6.965
2.943,7.200
2.982,7.099
2.849,7.110
2.823,7.247
3.008,7.268
3.217,7.048
2.816,6.843
3.381,7.008
3.069,6.942
2.830,7.165
2.725,6.927
3.053,6.573
2.559,6.886
2.983,6.873
2.996,7.013
3.088,7.033
3.025,7.021
2.898,7.061
2.928,7.129
2.817,6.662
3.204,7.079
2.872,6.887
3.112,6.997
3.091,6.929
3.267,6.936
3.051,7.002
2.920,6.786
2.828,6.823
3.114,6.969
3.232,6.935
2.725,7.121
3.093,7.062
3.169,7.112
2.883,7.111
2.986,7.120
3.034,7.262
2.798,7.150
2.950,6.841
3.013,7.190
2.981,6.931
2.989,6.857
3.061,7.011
2.975,6.996
3.165,6.942
2.832,6.924
3.167,6.969
3.051,6.818
2.980,7.039
3.097,6.806
2.968,6.892
3.256,7.157
2.880,7.057
2.861,7.200
3.113,6.921
2.929,6.793
3.234,6.707
3.097,6.946
2.927,6.910
2.879,7.200
2.685,7.022
2.870,6.900
2.826,6.873
2.845,7.061
3.033,7.143
2.600,6.839
2.825,7.028
3.034,7.239
3.156,6.893
2.887,6.876
3.016,6.880
3.006,6.975
3.271,7.066
3.235,7.090
2.880,6.941
2.919,7.127
2.972,7.307
2.697,6.885
2.943,7.286
3.461,6.984
2.900,6.969
2.779,6.942
2.708,7.175
3.024,7.047
3.262,6.968
3.158,6.967
3.076,7.029
2.972,7.109
2.775,7.077
2.779,6.805
3.040,7.001
3.067,7.248
2.753,6.980
3.053,7.277
3.036,7.109
2.932,7.101
3.123,6.971
3.217,7.105
3.226,6.855
3.100,6.846
2.998,6.779
2.969,7.044
2.994,6.882
2.972,7.034
3.182,6.951
2.761,7.151
2.716,7.330
2.821,7.148
2.994,6.883
2.830,7.026
2.904,6.969
2.865,7.004
2.984,6.866
3.117,7.169
3.092,6.973
2.998,6.923
3.264,7.189
3.119,6.711
2.812,6.846
2.493,7.095
2.957,7.027
2.943,7.163
3.041,6.901
2.719,6.921
3.221,7.145
2.778,6.926
2.976,7.118
2.873,6.842
2.848,7.076
3.219,7.055
3.083,7.011
3.091,6.879
3.002,6.907
3.025,7.154
2.872,6.982
2.984,7.012
3.317,6.995
3.208,6.405
3.014,7.348
3.163,6.961
2.981,6.863
3.073,6.944
3.048,6.903
3.021,7.177
3.162,7.103
2.980,7.025
3.049,7.134
3.088,7.036
3.149,6.996
2.913,7.078
3.180,7.050
2.910,7.223
3.343,6.919
2.856,7.036
2.847,6.912
3.130,6.885
3.128,7.240
2.818,6.929
3.288,6.966
3.013,7.074
3.246,6.971
2.995,7.240
3.163,6.787
2.910,6.742
2.829,6.844
3.083,6.952
2.977,6.785
3.062,6.961
2.693,6.981
2.698,7.055
2.961,6.784
2.921,7.081
2.767,6.991
2.877,6.961
3.175,6.958
2.938,6.843
3.011,6.948
2.981,7.131
2.830,7.062
2.762,7.060
2.790,7.097
2.943,6.937
3.093,7.050
3.074,6.861
3.164,6.998
3.225,7.010
2.821,6.949
2.971,6.986
2.898,6.715
3.051,6.971
3.149,6.771
2.724,7.215
3.035,6.969
3.212,6.962
3.261,7.027
2.957,6.835
3.318,6.907
3.134,6.912
2.966,7.067
3.188,6.929
3.046,7.026
2.797,7.065
2.968,7.191
3.083,6.802
2.947,6.979
2.980,7.290
3.154,7.078
2.870,7.005
2.794,6.970
3.033,7.420
3.154,6.946
3.017,6.883
2.893,6.961
3.129,6.706
3.033,6.875
2.790,6.959
3.142,6.819
2.790,6.930
2.815,7.131
2.962,6.924
2.699,6.939
3.110,6.852
2.903,7.092
3.373,6.953
2.824,7.066
3.019,6.957
2.964,7.228
2.999,7.353
2.907,6.884
2.591,6.976
2.927,7.232
2.688,6.941
3.019,6.866
3.029,7.097
2.768,7.248
3.350,7.246
2.949,7.055
2.899,7.159
2.982,6.960
2.923,7.087
3.044,6.908
3.183,6.942
2.852,7.128
3.057,6.915
3.133,7.067
3.142,7.364
2.950,7.045
3.087,6.870
2.833,7.067
3.065,6.748
2.979,6.722
3.028,6.752
2.626,7.024
2.860,7.173
3.007,6.881
3.019,6.945
3.024,6.996
2.891,6.897
2.993,6.854
3.164,6.997
3.003,6.841
3.028,7.205
2.816,7.004
2.776,6.962
3.115,7.068
2.760,7.269
3.081,6.762
3.168,7.184
2.943,6.826
2.821,7.044
2.911,7.100
3.021,6.813
2.981,7.087
3.147,7.086
2.832,6.992
3.121,6.829
3.226,7.240
3.231,7.004
3.067,6.944
2.909,6.898
3.119,7.158
3.073,6.727
2.726,6.775
2.965,6.963
3.050,7.126
2.975,6.906
3.124,7.014
2.824,7.044
2.903,7.285
2.808,6.924
2.785,7.021
2.961,6.788
2.960,6.918
3.135,7.056
3.077,7.132
3.061,7.089
3.112,7.180
3.139,6.798
2.843,6.567
3.280,6.866
3.443,6.752
3.073,6.891
2.963,7.008
2.946,7.258
3.008,6.799
2.815,7.209
3.187,7.052
2.938,7.272
3.116,7.037
3.048,7.273
3.206,6.934
3.012,7.018
2.936,6.935
2.843,7.166
3.020,6.979
3.118,7.004
3.042,6.992
3.039,7.164
3.361,7.029
3.080,6.944
3.122,7.082
2.905,6.828
3.242,6.953
2.953,7.125
2.921,6.929
2.978,6.984
3.092,6.988
3.002,7.007
2.723,7.181
3.056,7.102
2.985,7.109
2.932,7.152
3.071,6.759
2.793,7.084
2.838,6.738
3.025,6.907
3.203,7.228
2.942,6.882
2.855,7.017
2.813,6.969
2.892,7.174
2.931,6.930
3.020,6.763
2.753,6.935
3.137,7.130
2.998,6.962
2.886,7.023
3.075,6.868
2.990,7.134
3.092,6.802
2.685,6.747
2.931,7.158
3.209,6.885
3.024,7.340
2.840,7.108
3.025,6.928
3.173,7.041
2.968,7.041
2.844,7.321
2.986,6.908
2.947,7.118
3.046,6.709
2.979,7.026
3.283,7.327
3.133,7.291
3.018,7.061
2.891,7.092
2.707,7.073
2.725,7.091
2.940,7.100
2.952,7.175
3.071,6.942
3.216,7.229
2.863,7.122
3.191,7.115
2.992,7.060
3.357,7.095
3.167,6.961
2.988,7.062
2.912,6.974
2.998,6.976
3.021,6.948
3.190,7.089
3.257,6.833
3.302,6.871
2.963,6.960
3.129,6.759
3.005,6.855
3.038,6.948
2.989,6.994
2.978,7.085
2.849,6.911
2.940,6.943
2.970,7.019
2.897,6.705
2.982,6.891
2.894,6.762
3.268,7.068
3.096,6.634
2.772,7.012
3.052,6.998
2.716,6.840
2.955,6.922
2.987,6.823
3.056,7.278
2.835,7.221
3.148,7.042
3.042,7.024
3.050,7.084
2.783,6.731
2.986,6.940
2.930,6.891
3.183,6.879
3.213,7.214
