148.63,150.54
149.97,151.89
151.49,153.42
150.55,152.49
148.39,150.34
148.01,149.97
147.00,148.97
149.24,151.22
149.42,151.41
149.72,151.72
149.24,151.25
151.01,153.03
149.72,151.75
148.83,150.87
149.45,151.50
153.28,155.34
150.13,152.20
152.12,154.20
149.24,151.33
148.60,150.70
152.79,154.90
151.22,153.34
148.79,150.92
152.75,154.89
149.53,151.68
149.87,152.03
149.90,152.07
149.69,151.87
150.57,152.76
147.14,149.34
151.10,153.31
145.09,147.31
149.97,152.20
147.75,149.99
150.91,153.16
147.98,150.24
151.74,154.01
148.59,150.87
148.11,150.40
150.54,152.84
149.27,151.58
148.95,151.27
148.89,151.22
151.69,154.03
149.01,151.36
149.77,152.13
148.81,151.18
149.65,152.03
148.42,150.81
151.03,153.43
150.53,152.94
151.69,154.11
150.51,152.94
150.65,153.09
150.38,152.83
153.09,155.55
149.75,152.22
149.28,151.76
150.56,153.05
149.20,151.70
147.35,149.86
148.81,151.33
148.89,151.42
150.94,153.48
151.06,153.61
149.58,152.14
150.47,153.04
148.22,150.80
149.80,152.39
149.39,151.99
151.38,153.99
151.73,154.35
148.90,151.53
146.14,148.78
150.12,152.77
152.34,155.00
152.23,154.90
151.25,153.93
151.98,154.67
148.14,150.84
147.49,150.20
150.92,153.64
149.69,152.42
147.63,150.37
151.41,154.16
152.76,155.52
150.52,153.29
150.56,153.34
150.25,153.04
148.58,151.38
150.04,152.85
151.71,154.53
147.71,150.54
151.91,154.75
152.51,155.36
149.83,152.69
149.77,152.64
152.74,155.62
150.95,153.84
150.89,153.79
149.70,152.61
148.37,151.29
149.10,152.03
150.84,153.78
148.16,151.11
149.94,152.90
148.53,151.50
147.32,150.30
153.26,156.25
151.74,154.74
149.59,152.60
152.29,155.31
150.17,153.20
150.94,153.98
150.86,153.91
150.60,153.66
150.03,153.10
149.98,153.06
148.55,151.64
152.36,155.46
149.40,152.51
149.92,153.04
147.85,150.98
150.06,153.20
153.00,156.15
147.77,150.93
151.44,154.61
147.07,150.25
151.07,154.26
153.08,156.28
150.25,153.46
147.69,150.91
153.44,156.67
147.90,151.14
148.65,151.90
150.88,154.14
150.75,154.02
149.85,153.13
150.51,153.80
150.87,154.17
149.66,152.97
150.53,153.85
149.26,152.59
148.96,152.30
148.98,152.33
150.16,153.52
147.98,151.35
148.60,151.98
149.76,153.15
150.72,154.12
149.59,153.00
150.00,153.42
148.74,152.17
146.96,150.40
148.79,152.24
148.82,152.28
152.86,156.33
152.05,155.53
151.02,154.51
152.45,155.95
150.16,153.67
148.86,152.38
151.72,155.25
148.64,152.18
148.44,151.99
151.08,154.64
148.84,152.41
147.92,151.50
148.43,152.02
148.73,152.33
147.26,150.87
148.52,152.14
151.05,154.68
154.33,157.97
148.83,152.48
151.20,154.86
153.56,157.23
149.97,153.65
149.24,152.93
150.42,154.12
150.42,154.13
148.35,152.07
150.23,153.96
148.81,152.55
147.81,151.56
150.24,154.00
151.80,155.57
151.20,154.98
150.00,153.79
151.41,155.21
152.16,155.97
149.72,153.54
149.34,153.17
151.42,155.26
149.98,153.83
153.74,157.60
147.41,151.28
147.01,150.89
147.87,151.76
150.28,154.18
149.88,153.79
149.52,153.44
151.87,155.80
149.70,153.64
151.03,154.98
153.25,157.21
152.32,156.29
149.02,153.00
154.44,158.43
151.94,155.94
150.46,154.47
147.87,151.89
153.41,157.44
149.78,153.82
149.77,153.82
150.06,154.12
150.45,154.52
154.43,158.51
152.71,156.80
149.84,153.94
153.18,157.29
149.30,153.42
147.87,152.00
149.09,153.23
148.79,152.94
149.75,153.91
149.86,154.03
151.65,155.83
148.59,152.78
152.00,156.20
149.39,153.60
151.02,155.24
153.68,157.91
150.27,154.51
151.00,155.25
148.61,152.87
150.46,154.73
148.42,152.70
149.66,153.95
148.58,152.88
150.18,154.49
148.24,152.56
151.71,156.04
150.53,154.87
147.43,151.78
146.08,150.44
146.99,151.36
148.13,152.51
149.98,154.37
150.77,155.17
147.58,151.99
146.41,150.83
149.00,153.43
146.58,151.02
149.52,153.97
147.69,152.15
150.89,155.36
148.72,153.20
150.13,154.62
148.07,152.57
153.47,157.98
150.17,154.69
149.45,153.98
147.35,151.89
150.68,155.23
147.81,152.37
147.66,152.23
148.59,153.17
148.67,153.26
148.76,153.36
153.32,157.93
151.30,155.92
152.71,157.34
144.64,149.28
149.45,154.10
149.70,154.36
149.35,154.02
153.30,157.98
148.97,153.66
148.38,153.08
150.64,155.35
147.51,152.23
153.25,157.98
152.02,156.76
154.66,159.41
151.11,155.87
150.41,155.18
152.48,157.26
150.27,155.06
149.96,154.76
148.11,152.92
148.45,153.27
149.93,154.76
151.32,156.16
151.96,156.81
148.69,153.55
149.05,153.92
148.23,153.11
147.50,152.39
150.58,155.48
149.40,154.31
152.67,157.59
149.14,154.07
151.75,156.69
148.98,153.93
150.90,155.86
152.46,157.43
149.63,154.61
150.44,155.43
144.73,149.73
149.06,154.07
150.40,155.42
150.22,155.25
153.32,158.36
150.68,155.73
150.00,155.06
151.04,156.11
147.41,152.49
149.06,154.15
150.99,156.09
149.53,154.64
145.21,150.33
151.45,156.58
147.26,152.40
147.47,152.62
150.85,156.01
149.51,154.68
148.44,153.62
146.84,152.03
148.76,153.96
145.63,150.84
150.71,155.93
149.85,155.08
147.39,152.63
149.61,154.86
155.87,161.13
150.45,155.72
150.80,156.08
153.22,158.51
150.77,156.07
150.02,155.33
150.15,155.47
150.64,155.97
152.14,157.48
150.60,155.95
152.34,157.70
149.78,155.15
151.65,157.03
148.96,154.35
151.71,157.11
147.65,153.06
149.09,154.51
148.99,154.42
153.61,159.05
147.97,153.42
147.52,152.98
150.53,156.00
147.58,153.06
147.90,153.39
150.94,156.44
150.57,156.08
152.68,158.20
150.76,156.29
152.87,158.41
151.60,157.15
153.26,158.82
150.26,155.83
145.83,151.41
148.71,154.30
149.50,155.10
150.38,155.99
149.06,154.68
151.06,156.69
150.49,156.13
153.89,159.54
147.45,153.11
150.01,155.68
149.27,154.95
152.53,158.22
151.08,156.78
151.61,157.32
149.78,155.50
151.83,157.56
153.05,158.79
148.62,154.37
148.20,153.96
150.14,155.91
148.62,154.40
152.46,158.25
149.45,155.25
147.79,153.60
150.16,155.98
148.43,154.26
147.07,152.91
150.79,156.64
148.87,154.73
150.76,156.63
152.34,158.22
149.91,155.80
148.73,154.63
150.66,156.57
151.76,157.68
150.84,156.77
149.92,155.86
149.86,155.81
147.97,153.93
149.73,155.70
149.92,155.90
151.21,157.20
151.56,157.56
150.43,156.44
148.38,154.40
147.23,153.26
150.18,156.22
149.57,155.62
150.30,156.36
145.29,151.36
151.24,157.32
150.62,156.71
149.82,155.92
149.21,155.32
151.19,157.31
150.44,156.57
148.57,154.71
150.02,156.17
148.09,154.25
148.44,154.61
153.06,159.24
146.26,152.45
147.56,153.76
155.30,161.51
150.19,156.41
150.79,157.02
152.72,158.96
146.12,152.37
153.52,159.78
152.12,158.39
147.91,154.19
149.46,155.75
150.87,157.17
148.27,154.58
148.72,155.04
148.96,155.29
149.70,156.04
148.70,155.05
151.20,157.56
150.19,156.56
152.76,159.14
148.49,154.88
151.94,158.34
151.08,157.49
151.29,157.71
149.82,156.25
149.83,156.27
147.33,153.78
152.35,158.81
149.62,156.09
150.79,157.27
151.49,157.98
149.50,156.00
150.33,156.84
149.13,155.65
152.34,158.87
148.18,154.72
152.60,159.15
152.08,158.64
152.95,159.52
150.57,157.15
152.89,159.48
149.88,156.48
149.68,156.29
149.15,155.77
150.91,157.54
149.17,155.81
149.88,156.53
149.49,156.15
149.57,156.24
145.75,152.43
149.53,156.22
146.58,153.28
150.64,157.35
151.48,158.20
148.61,155.34
151.38,158.12
150.86,157.61
150.02,156.78
153.51,160.28
151.54,158.32
149.94,156.73
151.40,158.20
151.30,158.11
153.37,160.19
147.22,154.05
151.46,158.30
150.41,157.26
148.19,155.05
146.68,153.55
148.22,155.10
149.81,156.70
150.82,157.72
151.35,158.26
149.37,156.29
149.54,156.47
151.35,158.29
151.66,158.61
152.40,159.36
146.20,153.17
147.59,154.57
150.57,157.56
152.10,159.10
148.21,155.22
149.42,156.44
149.09,156.12
149.87,156.91
149.09,156.14
151.52,158.58
146.90,153.97
154.04,161.12
147.27,154.36
152.02,159.12
152.31,159.42
149.67,156.79
150.36,157.49
149.10,156.24
151.57,158.72
150.64,157.80
150.46,157.63
151.72,158.90
149.83,157.02
152.40,159.60
149.95,157.16
151.39,158.61
150.15,157.38
151.03,158.27
150.36,157.61
151.18,158.44
149.16,156.43
152.40,159.68
149.32,156.61
150.74,158.04
147.73,155.04
152.76,160.08
151.69,159.02
149.40,156.74
148.23,155.58
149.24,156.60
150.76,158.13
150.86,158.24
151.35,158.74
148.90,156.30
150.08,157.49
149.66,157.08
148.77,156.20
151.67,159.11
150.72,158.17
149.32,156.78
149.20,156.67
149.94,157.42
148.61,156.10
148.21,155.71
149.86,157.37
149.21,156.73
149.42,156.95
150.89,158.43
153.51,161.06
148.37,155.93
153.74,161.31
150.27,157.85
148.65,156.24
151.30,158.90
150.78,158.39
148.92,156.54
150.25,157.88
147.13,154.77
144.88,152.53
150.61,158.27
147.83,155.50
151.27,158.95
151.21,158.90
152.04,159.74
151.29,159.00
151.54,159.26
149.44,157.17
154.48,162.22
150.54,158.29
150.80,158.56
152.64,160.41
147.91,155.69
156.06,163.85
147.57,155.37
152.85,160.66
152.67,160.49
148.66,156.49
146.06,153.90
148.17,156.02
150.32,158.18
150.93,158.80
150.63,158.51
149.06,156.95
149.88,157.78
153.58,161.49
150.86,158.78
149.58,157.51
150.04,157.98
151.91,159.86
149.36,157.32
151.67,159.64
148.39,156.37
148.58,156.57
148.40,156.40
146.37,154.38
152.86,160.88
152.48,160.51
148.63,156.67
151.05,159.10
152.71,160.77
148.29,156.36
148.04,156.12
149.17,157.26
151.95,160.05
150.57,158.68
149.68,157.80
152.20,160.33
147.81,155.95
147.90,156.05
150.04,158.20
150.75,158.92
150.63,158.81
148.11,156.30
149.18,157.38
149.49,157.70
150.38,158.60
150.30,158.53
150.44,158.68
148.51,156.76
151.12,159.38
152.10,160.37
149.60,157.88
149.31,157.60
151.01,159.31
148.35,156.66
153.48,161.80
148.42,156.75
150.04,158.38
148.43,156.78
149.10,157.46
149.69,158.06
152.04,160.42
149.18,157.57
149.94,158.34
149.68,158.09
152.40,160.82
145.98,154.41
151.13,159.57
150.16,158.61
147.08,155.54
150.06,158.53
149.85,158.33
149.95,158.44
151.23,159.73
150.03,158.54
151.38,159.90
153.44,161.97
151.39,159.93
149.76,158.31
148.58,157.14
153.68,162.25
149.24,157.82
152.10,160.69
151.71,160.31
151.35,159.96
150.78,159.40
148.86,157.49
151.54,160.18
149.77,158.42
150.04,158.70
149.94,158.61
149.09,157.77
147.62,156.31
149.16,157.86
152.48,161.19
154.01,162.73
149.92,158.65
151.27,160.01
150.87,159.62
146.69,155.45
150.38,159.15
148.18,156.96
146.82,155.61
148.60,157.40
153.36,162.17
150.18,159.00
147.85,156.68
151.43,160.27
150.98,159.83
149.38,158.24
151.12,159.99
149.43,158.31
147.45,156.34
147.48,156.38
149.73,158.64
148.08,157.00
148.95,157.88
150.11,159.05
150.29,159.24
146.87,155.83
150.63,159.60
149.81,158.79
151.29,160.28
151.71,160.71
147.37,156.38
151.27,160.29
150.32,159.35
152.60,161.64
150.38,159.43
148.52,157.58
145.91,154.98
147.96,157.04
147.58,156.67
150.31,159.41
147.31,156.42
147.20,156.32
150.28,159.41
153.81,162.95
148.26,157.41
146.81,155.97
145.36,154.53
148.23,157.41
151.08,160.27
149.65,158.85
150.04,159.25
151.36,160.58
152.93,162.16
146.14,155.38
149.14,158.39
148.54,157.80
148.64,157.91
144.85,154.13
147.39,156.68
152.40,161.70
151.37,160.68
150.18,159.50
151.43,160.76
147.25,156.59
149.69,159.04
149.25,158.61
151.50,160.87
152.96,162.34
148.25,157.64
152.17,161.57
150.11,159.52
152.56,161.98
151.97,161.40
148.13,157.57
153.83,163.28
147.12,156.58
150.43,159.90
153.16,162.64
146.99,156.48
149.33,158.83
149.23,158.74
150.32,159.84
151.17,160.70
149.43,158.97
150.88,160.43
154.35,163.91
153.11,162.68
153.46,163.04
151.09,160.68
148.62,158.22
150.74,160.35
151.36,160.98
152.07,161.70
151.52,161.16
148.80,158.45
147.42,157.08
147.28,156.95
148.90,158.58
151.01,160.70
153.10,162.80
149.81,159.52
151.85,161.57
147.55,157.28
152.68,162.42
150.15,159.90
152.49,162.25
151.27,161.04
148.71,158.49
148.05,157.84
145.38,155.18
149.77,159.58
149.70,159.52
149.21,159.04
151.83,161.67
149.98,159.83
151.38,161.24
151.52,161.39
150.54,160.42
148.23,158.12
151.15,161.05
149.15,159.06
147.10,157.02
151.95,161.88
154.89,164.83
148.40,158.35
150.03,159.99
152.46,162.43
145.74,155.72
146.15,156.14
149.51,159.51
